ts,tid,pid,Python id,dur,Ev Idx,cat,ph,name,Python module id,Python parent id
6083647124642.433,383547,383547,789,22.848,1152,python_function,X,torch/utils/_pytree.py(654): _is_namedtuple_instance,,788
6083647124663.826,383547,383547,790,0.414,1153,python_function,X,<built-in function len>,,789
6083647124667.497,383547,383547,791,1.273,1154,python_function,X,torch/utils/_pytree.py(665): _get_node_type,,786
6083647124667.768,383547,383547,792,0.807,1155,python_function,X,torch/utils/_pytree.py(654): _is_namedtuple_instance,,791
6083647124668.215,383547,383547,793,0.072,1156,python_function,X,<built-in function len>,,792
6083647124670.645,383547,383547,794,1.229,1157,python_function,X,torch/utils/_pytree.py(411): _tuple_flatten,,786
6083647124674.061,383547,383547,795,7.936,1158,python_function,X,torch/utils/_pytree.py(890): tree_iter,,786
6083647124674.497,383547,383547,796,1.625,1159,python_function,X,torch/utils/_pytree.py(672): _is_leaf,,795
6083647124674.867,383547,383547,797,0.971,1160,python_function,X,torch/utils/_pytree.py(665): _get_node_type,,796
6083647124675.114,383547,383547,798,0.571,1161,python_function,X,torch/utils/_pytree.py(654): _is_namedtuple_instance,,797
6083647124675.441,383547,383547,799,0.045,1162,python_function,X,<built-in function len>,,798
6083647124676.469,383547,383547,800,0.742,1163,python_function,X,torch/utils/_pytree.py(665): _get_node_type,,795
6083647124676.652,383547,383547,801,0.451,1164,python_function,X,torch/utils/_pytree.py(654): _is_namedtuple_instance,,800
6083647124676.897,383547,383547,802,0.043,1165,python_function,X,<built-in function len>,,801
6083647124677.764,383547,383547,803,0.383,1166,python_function,X,torch/utils/_pytree.py(411): _tuple_flatten,,795
6083647124679.046,383547,383547,804,2.708,1167,python_function,X,torch/utils/_pytree.py(890): tree_iter,,795
6083647124679.321,383547,383547,805,2.189,1168,python_function,X,torch/utils/_pytree.py(672): _is_leaf,,804
6083647124679.583,383547,383547,806,1.729,1169,python_function,X,torch/utils/_pytree.py(665): _get_node_type,,805
6083647124679.824,383547,383547,807,1.378,1170,python_function,X,torch/utils/_pytree.py(654): _is_namedtuple_instance,,806
6083647124680.826,383547,383547,808,0.046,1171,python_function,X,<built-in function len>,,807
6083647124682.861,383547,383547,809,3.772,1172,python_function,X,torch/_ops.py(995): <lambda>,,785
6083647124685.874,383547,383547,810,0.617,1173,python_function,X,<built-in function isinstance>,,809
6083647124687.398,383547,383547,811,14.787,1174,python_function,X,torch/utils/_pytree.py(904): tree_iter,,785
6083647124687.934,383547,383547,812,1.317,1175,python_function,X,torch/utils/_pytree.py(904): tree_iter,,811
6083647124688.348,383547,383547,813,0.143,1176,python_function,X,torch/utils/_pytree.py(896): tree_iter,,812
6083647124690.202,383547,383547,814,11.603,1177,python_function,X,torch/utils/_pytree.py(890): tree_iter,,811
6083647124690.435,383547,383547,815,1.52,1178,python_function,X,torch/utils/_pytree.py(672): _is_leaf,,814
6083647124690.748,383547,383547,816,1.015,1179,python_function,X,torch/utils/_pytree.py(665): _get_node_type,,815
6083647124690.958,383547,383547,817,0.651,1180,python_function,X,torch/utils/_pytree.py(654): _is_namedtuple_instance,,816
6083647124691.331,383547,383547,818,0.05,1181,python_function,X,<built-in function len>,,817
6083647124692.201,383547,383547,819,0.724,1182,python_function,X,torch/utils/_pytree.py(665): _get_node_type,,814
6083647124692.39,383547,383547,820,0.433,1183,python_function,X,torch/utils/_pytree.py(654): _is_namedtuple_instance,,819
6083647124692.627,383547,383547,821,0.045,1184,python_function,X,<built-in function len>,,820
6083647124694.055,383547,383547,822,7.369,1185,python_function,X,torch/utils/_pytree.py(439): _dict_flatten,,814
6083647124694.974,383547,383547,823,0.232,1186,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,822
6083647124700.539,383547,383547,824,0.228,1187,python_function,X,<built-in method keys of dict object at 0x7f408aa29000>,,822
6083647124706.91,383547,383547,825,17.824,1188,python_function,X,<built-in method  of PyCapsule object at 0x7f41fd4b3c60>,,782
6083647124727.816,383547,383547,826,0.288,1189,python_function,X,<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x7f41fd558e90>,,779
6083647124731.707,383547,383547,827,4.321,1190,python_function,X,torch/profiler/profiler.py(420): schedule_fn,,779
6083647124737.331,383547,383547,828,3670.134,1191,python_function,X,torch/profiler/profiler.py(789): _transit_action,,779
6083647124739.825,383547,383547,829,12.029,1192,python_function,X,<built-in method get of dict object at 0x7f408ab00200>,,828
6083647124741.241,383547,383547,830,8.83,1193,python_function,X,enum.py(783): __hash__,,829
6083647124749.489,383547,383547,831,0.436,1194,python_function,X,<built-in function hash>,,830
6083647124750.641,383547,383547,832,0.564,1195,python_function,X,enum.py(783): __hash__,,829
6083647124751.045,383547,383547,833,0.094,1196,python_function,X,<built-in function hash>,,832
6083647124755.237,383547,383547,834,3652.228,1197,python_function,X,torch/profiler/profiler.py(208): stop_trace,,828
6083647124758.015,383547,383547,835,3649.45,1198,python_function,X,torch/autograd/profiler.py(344): __exit__,,834
6083647124762.269,383547,383547,836,0.873,1199,python_function,X,<built-in function hasattr>,,835
6083647124764.155,383547,383547,837,0.259,1200,python_function,X,<built-in function getattr>,,835
6083647124766.41,383547,383547,838,0.56,1201,python_function,X,<built-in function hasattr>,,835
6083647124771.796,383547,383547,839,3635.669,1202,python_function,X,torch/cuda/__init__.py(944): synchronize,,835
6083647124773.391,383547,383547,840,5.143,1203,python_function,X,torch/cuda/__init__.py(289): _lazy_init,,839
6083647124774.928,383547,383547,841,3.359,1204,python_function,X,torch/cuda/__init__.py(242): is_initialized,,840
6083647124777.24,383547,383547,842,0.875,1205,python_function,X,<built-in function _cuda_isInBadFork>,,841
6083647124783.339,383547,383547,843,59.917,1206,python_function,X,torch/cuda/__init__.py(439): __init__,,839
6083647124786.376,383547,383547,844,55.569,1207,python_function,X,torch/cuda/_utils.py(9): _get_device_index,,843
6083647124787.141,383547,383547,845,0.254,1208,python_function,X,<built-in function isinstance>,,844
6083647124788.24,383547,383547,846,0.061,1209,python_function,X,<built-in function isinstance>,,844
6083647124788.967,383547,383547,847,0.068,1210,python_function,X,<built-in function isinstance>,,844
6083647124790.029,383547,383547,848,0.107,1211,python_function,X,torch/_jit_internal.py(103): is_scripting,,844
6083647124791.007,383547,383547,849,0.074,1212,python_function,X,<built-in function isinstance>,,844
6083647124792.483,383547,383547,850,49.242,1213,python_function,X,torch/_utils.py(773): _get_device_index,,844
6083647124793.209,383547,383547,851,0.064,1214,python_function,X,<built-in function isinstance>,,850
6083647124794.075,383547,383547,852,0.12,1215,python_function,X,<built-in function isinstance>,,850
6083647124794.694,383547,383547,853,0.069,1216,python_function,X,<built-in function isinstance>,,850
6083647124795.44,383547,383547,854,0.11,1217,python_function,X,torch/_jit_internal.py(103): is_scripting,,850
6083647124796.504,383547,383547,855,44.874,1218,python_function,X,torch/_utils.py(747): _get_current_device_index,,850
6083647124798.123,383547,383547,856,42.945,1219,python_function,X,torch/_utils.py(733): _get_device_attr,,855
6083647124799.352,383547,383547,857,26.274,1220,python_function,X,torch/_utils.py(718): _get_available_device_type,,856
6083647124800.663,383547,383547,858,24.637,1221,python_function,X,torch/cuda/__init__.py(116): is_available,,857
6083647124802.173,383547,383547,859,1.026,1222,python_function,X,torch/cuda/__init__.py(107): _is_compiled,,858
6083647124802.81,383547,383547,860,0.326,1223,python_function,X,<built-in function hasattr>,,859
6083647124803.927,383547,383547,861,18.45,1224,python_function,X,torch/cuda/__init__.py(112): _nvml_based_avail,,858
6083647124805.744,383547,383547,862,16.183,1225,python_function,X,os.py(772): getenv,,861
6083647124808.454,383547,383547,863,13.24,1226,python_function,X,_collections_abc.py(821): get,,862
6083647124809.757,383547,383547,864,9.986,1227,python_function,X,os.py(675): __getitem__,,863
6083647124811.968,383547,383547,865,3.801,1228,python_function,X,os.py(755): encode,,864
6083647124812.565,383547,383547,866,0.079,1229,python_function,X,<built-in function isinstance>,,865
6083647124815.006,383547,383547,867,0.621,1230,python_function,X,<built-in method encode of str object at 0x7f41fc0bc1c0>,,865
6083647124824.139,383547,383547,868,0.951,1231,python_function,X,<built-in function _cuda_getDeviceCount>,,858
6083647124827.828,383547,383547,869,0.66,1232,python_function,X,<built-in method lower of str object at 0x7f420fcb16b0>,,856
6083647124829.836,383547,383547,870,11.038,1233,python_function,X,torch/_utils.py(749): <lambda>,,856
6083647124832.007,383547,383547,871,8.708,1234,python_function,X,torch/cuda/__init__.py(938): current_device,,870
6083647124832.687,383547,383547,872,1.056,1235,python_function,X,torch/cuda/__init__.py(289): _lazy_init,,871
6083647124833.06,383547,383547,873,0.565,1236,python_function,X,torch/cuda/__init__.py(242): is_initialized,,872
6083647124833.351,383547,383547,874,0.221,1237,python_function,X,<built-in function _cuda_isInBadFork>,,873
6083647124835.957,383547,383547,875,4.667,1238,python_function,X,<built-in function _cuda_getDevice>,,871
6083647124847.176,383547,383547,876,6.383,1239,python_function,X,torch/cuda/__init__.py(443): __enter__,,839
6083647124850.813,383547,383547,877,2.38,1240,python_function,X,<built-in function _cuda_exchangeDevice>,,876
6083647124855.411,383547,383547,878,3534.229,1241,python_function,X,<built-in function _cuda_synchronize>,,839
6083647128390.683,383547,383547,879,16.782,1242,python_function,X,torch/cuda/__init__.py(446): __exit__,,839
6083647128392.734,383547,383547,880,1.638,1243,python_function,X,<built-in function _cuda_maybeExchangeDevice>,,879
6083647128397.075,383547,383547,881,0.822,1244,python_function,X,<built-in function perf_counter_ns>,,879
6083647128400.481,383547,383547,882,6.984,1245,python_function,X,<built-in method _disable_profiler of PyCapsule object at 0x7f408de24f30>,,879
